stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,vehicle_type
0:VRNIE2,Vernier,,45.5765425,5.9197756,,0,1:VRNIE,,3
0:VRNIE1,Vernier,,45.5763696,5.9201899,,0,1:VRNIE,,3
0:ROTDE2,Rotonde,,45.5776926,5.9174752,,0,1:ROTDE,,3
0:ROTDE1,Rotonde,,45.5782458,5.9173375,,0,1:ROTDE,,3
0:PLSUD2,Plan Sud,,45.6009911,5.8756478,,0,1:PLSUD,,3
0:PLSUD1,Plan Sud,,45.6008629,5.8760776,,0,1:PLSUD,,3
0:MOULI1,Les Moulins,,45.5904706,5.8701992,,0,1:MOULI,,3
0:DEBUS2,Debussy,,45.571862,5.8906487,,0,1:DEBUS,,3
0:CURTE1,Curtet,,45.6192295,5.9483632,,0,1:CURTE,,3
0:LYAGR1,Lycée Agricole,,45.5652048,5.8933804,,0,1:LYAGR,,3
0:LAVOI1,Lavoisier,,45.6023817,5.8776455,,0,1:LAVOI,,3
0:CHYME1,Grand Chambéry,,45.5981478,5.8954986,,0,1:CHYME,,3
0:FRASS,Les Frasses,,45.5282974,5.9923758,,0,1:FRASS,,3
0:ZIMOL2,ZI Mollard,,45.5681703,5.9635318,,0,1:ZIMOL,,3
0:ZIMOL1,ZI Mollard,,45.5681913,5.9637639,,0,1:ZIMOL,,3
0:BELLO1,Belle Eau,,45.610486,5.8898012,,0,1:BELLO,,3
0:CUIAL1,Curial,,45.5640739,5.9241861,,0,1:CUIAL,,3
0:CEJEO2,St Jeoire Centre,,45.5319796,5.9921641,,0,1:CEJEO,,3
0:GENDA2,Gendarmerie,,45.6013274,5.9143809,,0,1:GENDA,,3
0:HORIZ1,Horizon,,45.5911221,5.9163084,,0,1:HORIZ,,3
0:CHTME2,Chantemerle,,45.5809042,5.9221868,,0,1:CHTME,,3
0:AOSTE2,Aoste,,45.5960386,5.9157457,,0,1:AOSTE,,3
0:HOPBI2,Hopital Biset,,45.5641466,5.9147996,,0,1:HOPBI,,3
0:EGBAZ1,Eglise Barberaz,,45.5577697,5.9399386,,0,1:EGBAZ,,3
0:LYGRA2,Lycée Du Granier,,45.5507957,5.9697214,,0,1:LYGRAA,,3
0:POLIC1,Hôtel De Police,,45.574781,5.9164751,,0,1:POLIC,,3
0:HTCHA2,Chamoux,,45.5838068,5.8791962,,0,1:HTCHA,,3
0:JOPET1,Joppet,,45.5690189,5.9304896,,0,1:JOPET,,3
0:PREJO1,Pré Joli,,45.5538965,5.9655907,,0,1:PREJO,,3
0:MOLAS2,Les Molasses,,45.5619998,5.8725479,,0,1:MOLAS,,3
0:DEGAU,De Gaulle,,45.5933145,5.8703337,,0,1:MOTTE,,3
0:MADEL1,Madeleine,,45.5652727,5.9489958,,0,1:MADEL,,3
0:VILNE1,Villeneuve,,45.5827862,5.9546374,,0,1:VILNE,,3
0:ROUTE1,Les Routes,,45.6116965,5.9459464,,0,1:ROUTE,,3
0:BARIL1,Barillettes,,45.5746248,5.9641207,,0,1:BARIL,,3
0:FRETE1,Frettey,,45.5767029,5.9673242,,0,1:FRETE,,3
0:THOIR2,Thoiry Chef-Lieu,,45.5880911,6.0288842,,0,1:THOIR,,3
0:VILET1,Villette,,45.5531059,5.9545565,,0,1:VILET,,3
0:LORAT2,L'Oratoire,,45.5332142,5.8931221,,0,1:LORAT,,3
0:MARTI2,Martinière,,45.5713284,5.9407346,,0,1:MARTI,,3
0:REINA2,Reinach,,45.5959872,5.8676483,,0,1:REINA,,3
0:DARDL3,Dardel,,45.5988582,5.915432,,0,1:DARDL,,3
0:POLYG2,Polygone,,45.5819204,5.9111532,,0,1:POLYG,,3
0:BELDO1,Belledonnes,,45.5586331,5.9568265,,0,1:BELDO,,3
0:PCHAM1,Petit Champ,,45.6015009,5.9174195,,0,1:PCHAM,,3
0:VIMCL1,Vimines Chef-Lieu,,45.5464332,5.8653425,,0,1:VIMCL,,3
0:RAUTI1,Route D'Autigny,,45.6161166,5.9090728,,0,1:RAUTI,,3
0:VERCL1,Verel Chef-Lieu,,45.6069272,5.9491335,,0,1:VERCL,,3
0:JOPET2,Joppet,,45.5690558,5.9311459,,0,1:JOPET,,3
0:APRMT2,Apremont,,45.5615819,5.946452,,0,1:APRMT,,3
0:LPNIV2,LP Nivolet,,45.5709611,5.9714818,,0,1:LPNIV,,3
0:BELVE1,Belvédère,,45.6132716,5.9460173,,0,1:BELVE,,3
0:LEBOI2,Le Bois,,45.5681014,6.0239559,,0,1:LEBOI,,3
0:CHPNO1,Champenois,,45.5560782,5.8933274,,0,1:CHPNO,,3
0:FRENE2,Le Freney,,45.5602996,5.8494352,,0,1:FRENE,,3
0:MRAVO1,Mairie La Ravoire,,45.558594,5.9641231,,0,1:MRAVO,,3
0:TRPRE2,Trois Prés,,45.5400941,5.9896269,,0,1:TRPRE,,3
0:SLEVL2,Stade Level,,45.5745397,5.9028234,,0,1:SLEVL,,3
0:BARIL2,Barillettes,,45.5749104,5.9642258,,0,1:BARIL,,3
0:EGBAZ2,Eglise Barberaz,,45.5573147,5.9401068,,0,1:EGBAZ,,3
0:CRET2,Crêt,,45.623684,5.9154033,,0,1:CRET,,3
0:PACHO1,Les Pachouds,,45.5513991,6.0314717,,0,1:PACHO,,3
0:BOMON1,Beaumont,,45.6252828,5.9166433,,0,1:BOMON,,3
0:MONGE1,Monge,,45.5663136,5.9347084,,0,1:MONGE,,3
0:PREAN2,Pré De L'Ane,,45.5983678,5.9145333,,0,1:PREAN,,3
0:CRLOU2,Creux Du Loup,,45.5890771,5.9166371,,0,1:CRLOU,,3
0:ZIALBN1,ZI Albanne,,45.5444039,5.9582223,,0,1:ZIALBN,,3
0:PONTE1,Le Pontet,,45.5439543,5.912674,,0,1:PONTE,,3
0:SONBA2,Sonnaz Le Bas,,45.6231709,5.918163,,0,1:SONBA,,3
0:BONET1,Les Bonnets,,45.5355958,5.8933617,,0,1:BONET,,3
0:HERMI1,Hermitage,,45.5856038,5.9233843,,0,1:HERMI,,3
0:MAPAR1,Mas Partout,,45.6099099,5.9470711,,0,1:MAPAR,,3
0:VERGE1,VERGER,,45.5339673,5.9548706,,0,1:VERGE,,3
0:ROSEL1,Roselend,,45.637425,5.8737508,,0,1:ROSEL,,3
0:ROSEL2,Roselend,,45.6375473,5.8746049,,0,1:ROSEL,,3
0:CARME1,Carmes,,45.5674692,5.9290991,,0,1:CARME,,3
0:LTHER2,Les Thermes,,45.5857562,5.983774,,0,1:LTHER,,3
0:VALER1,Valérieux,,45.5610733,5.9193329,,0,1:VALER,,3
0:SOURC2,Sources,,45.5855734,5.8795318,,0,1:SOURC,,3
0:CHOSP2,Hôpital Maché,,45.5642932,5.9108819,,0,1:CHOSP,,3
0:PRAVA2,Pra Varnay,,45.5918408,5.8655856,,0,1:PRAVA,,3
0:LONGE1,Longefand,,45.5763868,5.943364,,0,1:LONGE,,3
0:CCHAL2,Challes Centre,,45.5490901,5.9847766,,0,1:CCHAL,,3
0:BEMAZ1,Bémaz,,45.5872812,5.9443918,,0,1:BEMAZ,,3
0:PALAT2,Palatiers,,45.6050193,5.9483515,,0,1:PALAT,,3
0:PRTRO12,PR La Trousse,,45.5715976,5.9593142,,0,1:PRTRO,,3
0:PARIN1,Champ Parin,,45.5553302,5.9184149,,0,1:PARIN6,,3
0:THET2,Le Thêt,,45.5403481,5.861566,,0,1:THET,,3
0:SEAUX1,Service Des Eaux,,45.5893143,5.8959611,,0,1:SEAUX,,3
0:PRTRO3,PR La Trousse,,45.5720018,5.9603879,,0,1:PRTRO,,3
0:LOREE2,L'Orée Des Bois,,45.5925771,5.8734528,,0,1:LOREE,,3
0:ITALI2,Place D'Italie,,45.5665165,5.9255465,,0,1:ITALI,,3
0:COVIL,Collège Villette,,45.551562,5.9515885,,0,1:COVIL,,3
0:GOTTE2,Gotteland,,45.5480705,5.9376546,,0,1:GOTTE,,3
0:GOTTE1,Gotteland,,45.5480375,5.9375374,,0,1:GOTTE,,3
0:LOREE1,L'Orée Des Bois,,45.5925172,5.8729748,,0,1:LOREE,,3
0:VALFL1,Vallon Fleuri,,45.5557539,5.963843,,0,1:VALFL,,3
0:LANDN2,Landiers Nord,,45.6125739,5.8881511,,0,1:LANDN,,3
0:PEYSS2,Peysse,,45.5598303,5.9517336,,0,1:PEYSS,,3
0:PORET1,Porretaz,,45.5409319,5.9477016,,0,1:PORET,,3
0:COVET1,Covet,,45.5661906,5.9152021,,0,1:COVET,,3
0:GONRA1,Gonrat,,45.574712,5.9374627,,0,1:GONRA,,3
0:GARAT1,Garatte,,45.5666219,5.9349813,,0,1:GARAT,,3
0:CHATO1,Le Château,,45.5436557,5.8668404,,0,1:CHATO,,3
0:CONDE2,Condemine,,45.5642034,6.0381759,,0,1:CONDE,,3
0:HORIZ2,Horizon,,45.5911064,5.9165643,,0,1:HORIZ,,3
0:TUNEL1,Tunnel,,45.5730108,5.9318682,,0,1:TUNEL,,3
0:MOGNY1,Montagny,,45.58804,6.0059463,,0,1:MOGNY,,3
0:PANOR1,Panoramique,,45.575905,5.9801128,,0,1:PANOR,,3
0:CHAMB1,Chambotte,,45.5549423,5.9408917,,0,1:CHAMB,,3
0:CROUZ1,Le Crouzat,,45.5381122,6.0529165,,0,1:CROUZ,,3
0:PELRI1,Pellerin,,45.5794865,5.9216116,,0,1:PELRI,,3
0:BALZA1,Balzac,,45.5602687,5.9170073,,0,1:BALZA,,3
0:NECUI1,Nécuidet,,45.5286981,6.0378596,,0,1:NECUI,,3
0:EFI1,EFI,,45.5559362,5.9507567,,0,1:EFI,,3
0:CRXBI1,Croix De Bissy,,45.5820426,5.8872017,,0,1:CRXBI,,3
0:EFI2,EFI,,45.5557228,5.9509891,,0,1:EFI,,3
0:CASLA2,Casselagnat,,45.573779,5.9760081,,0,1:CASLA,,3
0:CHAMP,Champet,,45.5238858,5.9541157,,0,1:CHAMP,,3
0:CHABA2,Château De La Bâtie,,45.5773939,5.9854668,,0,1:CHABA,,3
0:CBARZ2,Barberaz Centre,,45.5646574,5.942908,,0,1:CBARZ,,3
0:MARQU2,Marquises,,45.5797264,5.9520875,,0,1:MARQU,,3
0:BEGON2,Bégon,,45.5682987,5.878519,,0,1:BEGON,,3
0:HTCHA1,Chamoux,,45.5834413,5.8793954,,0,1:HTCHA,,3
0:BUIRO2,Buisson Rond,,45.5660955,5.9389176,,0,1:BUIRO,,3
0:BIOLL2,Biollay,,45.5599596,5.9059852,,0,1:BIOLL,,3
0:SMAGE1,Stade Mager,,45.5792142,5.8934702,,0,1:SMAGE,,3
0:BOUCH2,Bouchets,,45.6037692,5.9129945,,0,1:BOUCH,,3
0:DARDL1,Dardel,,45.5996517,5.9157561,,0,1:DARDL,,3
0:MMOTE1,Mairie La Motte,,45.5961292,5.8783091,,0,1:MMOTE,,3
0:DMONT2,Domaine Des Monts,,45.5804376,5.9248826,,0,1:DMONT,,3
0:MOCHA2,Montée De Chalou,,45.5699987,5.8828539,,0,1:MOCHA,,3
0:CHTEA2,Château Des Comtes,,45.5515887,5.9877328,,0,1:CHTEA,,3
0:13BCA2,13ème BCA,,45.5631641,5.9817756,,0,1:13BCA,,3
0:ESTAD1,Ecole Du Stade,,45.5744435,5.9103756,,0,1:ESTAD,,3
0:COPLA1,Col De Plainpalais,,45.6448036,6.0149899,,0,1:COPLA,,3
0:HSALB2,Hauts De St Alban,,45.595465,5.9439795,,0,1:HSALB,,3
0:MJC1,MJC,,45.5663636,5.9303749,,0,1:MJC,,3
0:BARAQ4,Baraques,,45.5437259,5.9797815,,0,1:BARAQ,,3
0:STNIC1,Sainte Nicolle,,45.5877994,6.0112338,,0,1:STNIC,,3
0:TERAE2,Terraillets,,45.5364711,5.9597097,,0,1:TERAE,,3
0:PEMPL2,Pôle Emploi,,45.5698834,5.9350001,,0,1:PEMPL,,3
0:PINGO1,Pingon,,45.5886896,5.8824017,,0,1:PINGO,,3
0:THERE2,Ste Thérèse,,45.5695855,5.9453507,,0,1:THERE,,3
0:TERAE1,Terraillets,,45.5370259,5.9598547,,0,1:TERAE,,3
0:CASSI1,Gare Cassine,,45.5707335,5.9207013,,0,1:CASSI,,3
0:TRAVE2,La Traverse,,45.6439045,5.8655956,,0,1:TRAVE,,3
0:BUIRO1,Buisson Rond,,45.5663745,5.9382396,,0,1:BUIRO,,3
0:PALAT1,Palatiers,,45.604985,5.9482855,,0,1:PALAT,,3
0:CREUS2,Creusettes,,45.6003342,5.9441998,,0,1:CREUS,,3
0:RECLU1,Gare Reclus,,45.571981,5.9215881,,0,1:RECLU,,3
0:PERIE1,Les Perriers,,45.5491912,5.8755394,,0,1:PERIE,,3
0:PRLAN1,PR Landiers,,45.5941176,5.9008328,,0,1:PRLAN,,3
0:JOVIN2,Jovinal,,45.5504534,5.8705775,,0,1:JOVIN,,3
0:MAUPA2,Maupas,,45.553291,5.8857303,,0,1:MAUPA,,3
0:MOCHA1,Montée De Chalou,,45.569804,5.8827154,,0,1:MOCHA,,3
0:SOIRI2,Soierie,,45.5546824,5.891895,,0,1:SOIRI,,3
0:PERIE2,Les Perriers,,45.5492625,5.8755688,,0,1:PERIE,,3
0:SVIMI2,Stade Vimines,,45.5380878,5.8579747,,0,1:SVIMI,,3
0:MARTN2,Les Martins,,45.5636892,5.8461716,,0,1:MARTN,,3
0:YVROU2,Les Yvrouds,,45.5737914,5.8468314,,0,1:YVROU,,3
0:MTFOR2,Montfort,,45.561549,5.8555924,,0,1:MTFOR,,3
0:AUTRA2,Autrain,,45.5497431,5.8842376,,0,1:AUTRA,,3
0:AUTRA1,Autrain,,45.5498764,5.8843086,,0,1:AUTRA,,3
0:CBOIG1,Collège De Boigne,,45.5908778,5.8810524,,0,1:CBOIG,,3
0:CBOIG2,Collège De Boigne,,45.5915519,5.8807666,,0,1:CBOIG,,3
0:PLDES2,Plantées Dessus,,45.5412855,5.8643841,,0,1:PLDES,,3
0:GRIGN1,Grignon,,45.5331064,5.8903087,,0,1:GRIGN,,3
0:SULCL1,St Sulpice Chef Lieu,,45.5681105,5.8441535,,0,1:SULCL,,3
0:13BCA1,13ème BCA,,45.5635281,5.9816412,,0,1:13BCA,,3
0:TAREN1,Tarentaise,,45.5610339,5.9717065,,0,1:TAREN,,3
0:ARVEY2,Arvey,,45.5625322,6.0393287,,0,1:ARVEY,,3
0:CMERM2,Collège J. Mermoz,,45.5685257,5.9739556,,0,1:CMERM,,3
0:CMERM,Collège J. Mermoz,,45.5685937,5.9741132,,0,1:CMERM,,3
0:UBOUR1,Université  Bourget,,45.6407109,5.8710439,,0,1:UBOUR,,3
0:CBASS1,Bassens Centre,,45.5807383,5.9423632,,0,1:CBASS,,3
0:PINGO2,Pingon,,45.5890419,5.8823686,,0,1:PINGO,,3
0:LANDS2,Landiers Sud,,45.5969431,5.8974894,,0,1:LANDS,,3
0:BICHE1,Biche,,45.5537028,5.9674658,,0,1:BICHE,,3
0:MERMZ1,Collège J. Mermoz,,45.5710299,5.9750137,,0,1:MERMZ,,3
0:DARDL4,Dardel,,45.5991068,5.9155734,,0,1:DARDL,,3
0:CLINI2,Clinique,,45.5617445,5.9195094,,0,1:CLINI,,3
0:HOBAS2,Hôpital Bassens,,45.5775862,5.9398862,,0,1:HOBAS,,3
0:LYAGR2,Lycée Agricole,,45.5653358,5.8935412,,0,1:LYAGR,,3
0:STMON1,Stade Montagnole,,45.5350288,5.9076409,,0,1:STMON,,3
0:SARTR1,Sartre,,45.5977446,5.920495,,0,1:SARTR,,3
0:ADC,Alpes Decouverte,,45.5958209,5.8920783,,0,1:ADC,,3
0:CHARM1,Charmettes,,45.5591174,5.9311207,,0,1:CHARM,,3
0:FICOL2,Ficologne,,45.5340395,5.9562335,,0,1:FICOL,,3
0:MORAZ2,Morraz,,45.6064087,5.9116313,,0,1:MORAZ,,3
0:CHPNO2,Champenois,,45.5564936,5.8936441,,0,1:CHPNO,,3
0:VACHZ1,Paul Vachez,,45.5953228,5.9044128,,0,1:VACHZ,,3
0:CHATE1,Château des Ducs,,45.5654102,5.9168032,,0,1:CHATE,,3
0:CFAI1,CFAI,,45.5967364,5.8852077,,0,1:CFAI,,3
0:CBARZ1,Barberaz Centre,,45.56461,5.9433417,,0,1:CBARZ,,3
0:CHABA1,Château De La Bâtie,,45.5773535,5.9856314,,0,1:CHABA,,3
0:CAF2,CAF  ,,45.5714824,5.9109386,,0,1:CAF,,3
0:CHABR1,Chemin De Chabran,,45.539456,5.8820101,,0,1:CHABR,,3
0:FONTN2,Fontaines,,45.608124,5.9478234,,0,1:FONTN,,3
0:FONTN1,Fontaines,,45.60808,5.9477826,,0,1:FONTN,,3
0:LACHA1,Lachat,,45.6146313,5.9463978,,0,1:LACHA,,3
0:LACHA2,Lachat,,45.6146563,5.9464762,,0,1:LACHA,,3
0:EMAUS2,Emmaüs,,45.6017596,5.883287,,0,1:EMAUS,,3
0:CARBA1,Centre Com. Bassens,,45.5726765,5.9446553,,0,1:CARBA,,3
0:BAUDE1,Baudelaire,,45.5600175,5.9190464,,0,1:BAUDE,,3
0:FENES1,Fenestroz,,45.572301,6.0323069,,0,1:FENES,,3
0:MEDIP1,Médipôle,,45.5459508,5.970629,,0,1:MEDIPD,,3
0:BOEGE1,Boëge,,45.550248,5.9611119,,0,1:BOEGE,,3
0:LEBOI1,Le Bois,,45.5681914,6.0239608,,0,1:LEBOI,,3
0:FORET1,Forêt,,45.5449236,5.9743699,,0,1:FORET,,3
0:GRIGN2,Grignon,,45.5331231,5.8903608,,0,1:GRIGN,,3
0:RUTEZ1,Ruttet,,45.6134758,5.9250736,,0,1:RUTEZ,,3
0:LAVOI2,Lavoisier,,45.6023701,5.8770415,,0,1:LAVOI,,3
0:CIMET1,Cimetière Chambéry,,45.576065,5.9058673,,0,1:CIMET,,3
0:MERMZ2,Collège J. Mermoz,,45.5711925,5.9743168,,0,1:MERMZ,,3
0:LEVEQ2,L'Evêque,,45.5305828,5.9123053,,0,1:LEVEQ,,3
0:LEVEQ1,L'Evêque,,45.5306368,5.9123081,,0,1:LEVEQ,,3
0:VACHZ2,Paul Vachez,,45.5947669,5.9046532,,0,1:VACHZ,,3
0:BARAQ1,Baraques,,45.5443449,5.9781861,,0,1:BARAQ,,3
0:FRENO2,Freno,,45.5337809,5.945501,,0,1:FRENO,,3
0:CURTE2,Curtet,,45.6192175,5.9484781,,0,1:CURTE,,3
0:DUCS2,Gare Ducs,,45.5682059,5.9222616,,0,1:DUCS2,,3
0:PLANA2,Plamaz,,45.5852252,5.9793307,,0,1:PLANA,,3
0:BOISR2,Boisserette,,45.5398014,6.0049861,,0,1:BOISR,,3
0:ALJCL2,Aillon-le-J C-Lieu,,45.6194555,6.0801438,,0,1:ALJCF,,3
0:VIRET2,Villaret,,45.5797094,5.9619802,,0,1:VIRET,,3
0:ANTIO1,Antions,,45.6253422,5.9094803,,0,1:ANTIO,,3
0:CMOTT1,La Motte Centre,,45.5971819,5.8762587,,0,1:CMOTT,,3
0:DUPUY1,Clos Dupuy,,45.5683136,5.9799228,,0,1:DUPUY,,3
0:VERGE2,VERGER,,45.5340277,5.9546302,,0,1:VERGE,,3
0:FECLA1,La Féclaz,,45.6443278,5.9838219,,0,1:FECLA,,3
0:HYERE2,Hyères,,45.573581,5.9057499,,0,1:HYERS,,3
0:CESOL2,Césolet,,45.5481205,5.9003633,,0,1:CESOL,,3
0:CLARI1,Les Clarines,,45.5539154,5.9031161,,0,1:CLARI,,3
0:PREFC2,Préfecture,,45.5636316,5.919365,,0,1:PREFC,,3
0:REBER2,Rebérioux,,45.59395,5.9167139,,0,1:REBER,,3
0:CLOFL2,Clos Fleuri,,45.5929453,5.8798379,,0,1:CLOFL,,3
0:DEGAC1,De Gaulle,,45.5938659,5.8692071,,0,1:MOTTE,,3
0:HOPBI1,Hopital Biset,,45.5644235,5.9148911,,0,1:HOPBI,,3
0:CMERM1,Collège J. Mermoz,,45.5690015,5.975046,,0,1:CMERM,,3
0:SEAUX2,Service Des Eaux,,45.5896065,5.8958096,,0,1:SEAUX,,3
0:SULCL2,St Sulpice Chef Lieu,,45.5681992,5.8442094,,0,1:SULCL,,3
0:CREUS1,Creusettes,,45.6003443,5.9441618,,0,1:CREUS,,3
0:QUINQ2,Quinquin,,45.5733527,5.9508242,,0,1:QUINQ,,3
0:MORAZ1,Morraz,,45.6059581,5.9116333,,0,1:MORAZ,,3
0:YVROU1,Les Yvrouds,,45.5740031,5.8473683,,0,1:YVROU,,3
0:MGELA1,Montgelas,,45.5526436,6.0257551,,0,1:MGELA,,3
0:ORATO2,Oratoire,,45.6215139,5.9055937,,0,1:ORATO,,3
0:CHLAR2,Le Chatelard,,45.5407722,5.8942472,,0,1:CHLAR,,3
0:GAMBE1,Gambetta,,45.5735759,5.9167325,,0,1:GAMBE,,3
0:POLYG1,Polygone,,45.5813639,5.9114191,,0,1:POLYG,,3
0:JOVIN1,Jovinal,,45.5504991,5.8705542,,0,1:JOVIN,,3
0:PASSE2,Passerelle,,45.644436,5.8680768,,0,1:PASSE,,3
0:GIROD2,Girod,,45.5865092,5.8841491,,0,1:GIROD,,3
0:MBOUR1,Mairie Le Bourget,,45.6478042,5.8600033,,0,1:MBOURG,,3
0:PLAG2,Plage,,45.654933,5.8603074,,0,1:PLAGE,,3
0:PLAG1,Plage,,45.6551308,5.8599707,,0,1:PLAGE,,3
0:POULI2,Pouli,,45.643411,5.8626796,,0,1:POULI,,3
0:POULI1,Pouli,,45.6437988,5.8623143,,0,1:POULI,,3
0:PASSE1,Passerelle,,45.6444707,5.8688365,,0,1:PASSE,,3
0:PEROD1,Perrodière,,45.5759762,5.9593427,,0,1:PEROD,,3
0:SMAGE2,Stade Mager,,45.579187,5.893828,,0,1:SMAGE,,3
0:CLARI2,Les Clarines,,45.553926,5.9030525,,0,1:CLARI,,3
0:MJACO2,Mairie Jacob,,45.5549395,5.9122891,,0,1:MJACO,,3
0:ESCLA2,Esclangon,,45.5907133,5.8930695,,0,1:ESCLA,,3
0:BUET1,Buet,,45.5637909,5.9076613,,0,1:BUET,,3
0:MONZI2,Monzin,,45.5405806,5.8517175,,0,1:MONZI,,3
0:BISSE1,Bisseraine,,45.5772035,5.8875655,,0,1:BISSE,,3
0:BELVE2,Belvédère,,45.6132695,5.9460943,,0,1:BELVE,,3
0:CHAMB2,Chambotte,,45.5548363,5.9408091,,0,1:CHAMB,,3
0:COMBL2,Combelle,,45.5371073,5.9475112,,0,1:COMBL,,3
0:HOBAS1,Hôpital Bassens,,45.5773926,5.9397091,,0,1:HOBAS,,3
0:MUGAL1,Muses Galantes,,45.5479128,5.9202047,,0,1:MUGAL,,3
0:TAREN2,Tarentaise,,45.5610134,5.9714617,,0,1:TAREN,,3
0:BELLC2,Bellecombette,,45.5494782,5.9213388,,0,1:BELLC,,3
0:PNOIR1,Pierre Noire,,45.6159042,5.9064807,,0,1:PNOIR,,3
0:VIRET1,Villaret,,45.5792949,5.9626638,,0,1:VIRET,,3
0:LANDN1,Landiers Nord,,45.6123292,5.8882025,,0,1:LANDN,,3
0:VISIT1,Visitation,,45.526399,5.954147,,0,1:VISIT,,3
0:LEYSS1,Leysse,,45.5759461,5.9741356,,0,1:LEYSS,,3
0:CHAVA2,Chavannes,,45.6022229,5.947779,,0,1:CHAVA,,3
0:PISCI1,Piscine du Stade,,45.5725633,5.9116497,,0,1:PISCI,,3
0:CASSI2,Gare Cassine,,45.5712477,5.9206771,,0,1:CASSI,,3
0:TREIL2,Treilles,,45.6067949,5.9459297,,0,1:TREIL,,3
0:BIOLL1,Biollay,,45.5603048,5.905875,,0,1:BIOLL,,3
0:PREJO2,Pré Joli,,45.5538312,5.965677,,0,1:PREJO,,3
0:BERTI1,Bertillet,,45.5933002,5.9181429,,0,1:BERTI,,3
0:FEJAZ1,Féjaz,,45.5714188,5.9654119,,0,1:FEJAZ,,3
0:CONDE1,Condemine,,45.5641999,6.038304,,0,1:CONDE,,3
0:CSTFR1,Collège St François,,45.5687211,5.9263556,,0,1:CSTFR,,3
0:PRTRO1,PR La Trousse,,45.5715043,5.961144,,0,1:PRTRO,,3
0:PRTRO72,PR La Trousse,,45.57145,5.9611539,,0,1:PRTRO,,3
0:BELLC1,Bellecombette,,45.5496815,5.9214906,,0,1:BELLC,,3
0:STOMB2,St Ombre,,45.5811405,5.9214165,,0,1:STOMB,,3
0:ROCNO1,Roc Noir,,45.5606955,5.9824381,,0,1:ROCNO,,3
0:RAVOI2,La Ravoire Centre,,45.5569322,5.961533,,0,1:RAVOI,,3
0:PELRI2,Pellerin,,45.5794018,5.9214019,,0,1:PELRI,,3
0:CSALB1,Saint Alban Centre,,45.5784957,5.9553711,,0,1:CSALB,,3
0:STMON2,Stade Montagnole,,45.5349852,5.9075873,,0,1:STMON,,3
0:GAREN1,Garennes,,45.5346077,5.9442114,,0,1:GAREN,,3
0:PEROT2,Perrot,,45.5817453,5.949667,,0,1:PEROT,,3
0:LELIA1,Lélia,,45.5584034,5.9360342,,0,1:LELIA,,3
0:ALBER1,Les Alberges,,45.5435151,5.8969038,,0,1:ALBER,,3
0:COTEA2,Côteau,,45.5765514,5.9829192,,0,1:COTEA,,3
0:PLATO2,Les Platons,,45.5419072,5.8911135,,0,1:PLATO,,3
0:FOURC2,Les Fourches,,45.540743,5.9110692,,0,1:FOURC,,3
0:FOURC1,Les Fourches,,45.5407093,5.9109777,,0,1:FOURC,,3
0:PTFOR1,Petite Forêt,,45.5740414,5.8889404,,0,1:PTFOR,,3
0:CMOTT2,La Motte Centre,,45.5973827,5.8751011,,0,1:CMOTT,,3
0:GALIO2,Galion,,45.5749201,5.944659,,0,1:GALIO,,3
0:GALOP1,Galoppe,,45.5448499,5.9863181,,0,1:GALOP,,3
0:LEYSS2,Leysse,,45.5758755,5.9740805,,0,1:LEYSS,,3
0:GAROS2,Roland Garros,,45.59955,5.8735063,,0,1:GAROS,,3
0:MIVAL1,Mi-Vallon,,45.5529497,5.9215986,,0,1:MIVAL,,3
0:FORET2,Forêt,,45.5451731,5.9748193,,0,1:FORET,,3
0:CARBA2,Centre Com. Bassens,,45.5726557,5.9451033,,0,1:CARBA,,3
0:BARAQ2,Baraques,,45.5444078,5.9792154,,0,1:BARAQ,,3
0:MTFER1,Monférine,,45.5697408,5.9791143,,0,1:MTFER,,3
0:PEROD2,Perrodière,,45.5756272,5.9595935,,0,1:PEROD,,3
0:MIVAL2,Mi-Vallon,,45.552676,5.921379,,0,1:MIVAL,,3
0:PEMPL1,Pôle Emploi,,45.5697502,5.9335433,,0,1:PEMPL,,3
0:CLEME1,Clémenceau,,45.5623334,5.9051347,,0,1:CLEME,,3
0:CBASS2,Bassens Centre,,45.5806436,5.9425378,,0,1:CBASS,,3
0:PISCI2,Piscine du Stade,,45.5726599,5.9113982,,0,1:PISCI,,3
0:TRAVE1,La Traverse,,45.6437184,5.8654703,,0,1:TRAVE,,3
0:BOYAT1,Le Boyat,,45.5613126,6.0203914,,0,1:BOYAT,,3
0:ENTRN1,Entrenants,,45.5498185,6.0416074,,0,1:ENTRN,,3
0:GDVER2,Grand Verger,,45.581065,5.9090423,,0,1:GDVER,,3
0:CSAND,Collège G. Sand,,45.6022109,5.8677522,,0,1:CSAND,,3
0:MENDF1,Mendès France,,45.593687,5.9063422,,0,1:MENDF,,3
0:GALIO1,Galion,,45.5744831,5.9451747,,0,1:GALIO,,3
0:VILET2,Villette,,45.5529536,5.9545228,,0,1:VILET,,3
0:RAGES1,Ragès,,45.6283441,5.9101261,,0,1:RAGES,,3
0:PLATO1,Les Platons,,45.5420032,5.8912339,,0,1:PLATO,,3
0:BOISS1,Boisse,,45.5782659,5.9137842,,0,1:BOISS,,3
0:BISSE2,Bisseraine,,45.5776837,5.8874622,,0,1:BISSE,,3
